"jointType","x","y","z","time"
22,-0.328282058,-0.4747116,1.46177137,21
23,0.07562276,-0.0263336655,1.51428115,21
24,0.0883716643,-0.08568572,1.51012123,21
0,-0.133580759,-0.418046385,1.6009562,22
1,-0.143719018,-0.1386767,1.69818437,22
2,-0.152270153,0.129787773,1.78009868,22
3,-0.157963336,0.246918961,1.82089055,22
4,-0.2639338,0.00184232614,1.6636126,22
5,-0.30680877,-0.221676588,1.5841341,22
6,-0.286909342,-0.409784228,1.47854447,22
7,-0.27530393,-0.463998944,1.45160949,22
8,0.004213589,-0.004237151,1.72678268,22
9,0.0624389537,-0.256566465,1.69577634,22
10,0.08607955,-0.09976869,1.55087137,22
11,0.0869132653,-0.0737837,1.530015,22
12,-0.190772921,-0.410213649,1.556609,22
13,-0.146020666,-0.6765795,1.4858855,22
14,-0.03738242,-0.8834421,1.28226209,22
15,-0.00756220333,-0.8524774,1.16222727,22
16,-0.0705947056,-0.407741427,1.57626069,22
17,-0.0467449464,-0.6265807,1.3921001,22
18,-0.102029987,-0.376456767,1.25669062,22
19,-0.08635475,-0.313571244,1.1437943,22
20,-0.150375783,0.06397001,1.76204348,22
21,-0.254485816,-0.5171635,1.43195224,22
22,-0.295130432,-0.46845144,1.425013,22
23,0.08763676,-0.0247719362,1.5016818,22
24,0.108778253,-0.08782336,1.49975681,22
0,-0.125322565,-0.419184148,1.59488726,23
1,-0.136677444,-0.1381796,1.68745363,23
2,-0.14713563,0.131908387,1.76442719,23
3,-0.155315459,0.248850062,1.80211389,23
4,-0.259045929,0.0026607858,1.65498531,23
5,-0.300221235,-0.223383486,1.56704712,23
6,-0.281697035,-0.4087607,1.46454561,23
7,-0.275072545,-0.467662454,1.44609082,23
8,0.00704612955,-0.002975868,1.72273552,23
9,0.0490514562,-0.260997385,1.71659756,23
10,0.08737752,-0.111958966,1.55809283,23
11,0.09861153,-0.0741995946,1.53696144,23
12,-0.182273656,-0.4116572,1.54906154,23
13,-0.171725273,-0.6854791,1.50553989,23
14,-0.009743317,-0.853687,1.29334962,23
15,0.02387767,-0.819825768,1.17494249,23
16,-0.06284731,-0.4086896,1.57167912,23
17,-0.0311460085,-0.625979662,1.39437139,23
18,-0.09356097,-0.381204247,1.25245273,23
19,-0.07733472,-0.319686651,1.13872457,23
20,-0.144672349,0.06569829,1.7476,23
21,-0.2579124,-0.5229386,1.4280045,23
22,-0.301087379,-0.470397353,1.4247961,23
23,0.119760618,-0.0310571883,1.48236847,23
24,0.125782132,-0.09202681,1.49550009,23
0,-0.1320055,-0.419372,1.59192491,24
1,-0.138729,-0.13923499,1.68567538,24
2,-0.1441303,0.129191428,1.76483738,24
3,-0.152085975,0.2481306,1.80532777,24
4,-0.2633792,-0.001353369,1.661977,24
5,-0.305717736,-0.225439161,1.57592916,24
6,-0.290059268,-0.414384335,1.47194743,24
7,-0.285949945,-0.470973372,1.45271111,24
8,0.0102263633,-0.00480231037,1.7134552,24
9,0.06765074,-0.233812273,1.65800667,24
10,0.09002667,-0.07483365,1.52383363,24
11,0.09797909,-0.04875776,1.50012612,24
12,-0.189619988,-0.412367433,1.54978406,24
13,-0.174714446,-0.6860421,1.50282443,24
14,-0.0127323037,-0.843809068,1.28141451,24
15,0.0158142671,-0.8083931,1.16150177,24
