Eye.movement.type.index,initTime,endTime,lpup,rpup,fx,fy
415,230449,1453149,4.481764706,4.300588235,1121.121951,642.6341463
416,230731,1455625,4.49556391,4.299398496,1078.576087,486.6304348
417,231074,1456842,4.386428571,4.219571429,949.0411765,562.6823529
418,231668,1457409,4.306964286,4.186071429,910.4029304,426.3882784
419,232374,1457749,4.298148148,4.177037037,805.3560606,513.3409091
420,232611,1458026,4.314,4.205,850.3958333,573
421,232809,1458804,4.274,4.104444444,918.8807339,622.0917431
422,233008,1459086,4.478888889,4.35037037,1023.12782,680.1954887
423,233510,1459325,4.595827815,4.302980132,949.4754098,376.6229508
424,236506,1459746,4.578684211,4.345526316,1021.675676,571.4756757
425,236926,1461247,4.487387387,4.203669725,996.0558659,503.3798883
426,237725,1463241,4.660546875,4.359765625,1006.318841,506.2415459
427,238325,1463361,4.842222222,4.536111111,1104.528736,522.6551724
428,239051,1463844,4.872777778,4.620555556,1284.827586,397.2413793
429,239204,1464162,4.874516129,4.59516129,1316.288591,322.7583893
430,239629,1464382,4.59673913,4.327173913,1195.756757,432.9459459
431,240426,1466181,4.063333333,3.885,864.6896552,575.3965517
432,240688,1466764,4.196428571,4.033571429,858.9520295,462.6678967
433,241325,1467202,4.005135135,3.85,887.6961326,544.4972376
434,241723,1467577,4.069411765,3.922941176,894.2771084,478.6024096
435,241906,1468598,4.04578125,3.9478125,950.266881,548.1446945
436,242244,1469316,4.051162791,3.956511628,982.3846154,524.9230769
437,242482,1469755,4.129,4.0415,774.8571429,475.9183673
